id,order_id,product_id,product_name,quantity,price,notes,created_at,updated_at
705f8940-4fea-457f-8986-7afdc45ea02d,277dbd07-7c3e-4e0c-ba0c-ef3613c9addf,5b8de57a-0b02-4664-98d7-5a893a739484,Sony Bravia 189 cm (75 inches) ...,5,3213,,2026-04-17 20:31:56.077718,2026-04-17 20:31:56.077718
dc12540a-ee8f-4ecd-9b24-ed0c597905a7,277dbd07-7c3e-4e0c-ba0c-ef3613c9addf,a6428e51-e82e-4bba-a1bd-9fe5fc6c574b,SHORT FITTED RUFFLED DRESS,2,24,,2026-04-17 20:31:56.077718,2026-04-17 20:31:56.077718
82e20c4e-e541-4182-af65-42ad4a24f42e,277dbd07-7c3e-4e0c-ba0c-ef3613c9addf,7591c685-e4d0-4fed-830c-6ceff0c8dcb7,Aroma Galaxy Natural Lemongrass Room & ...,3,5,,2026-04-17 20:31:56.077718,2026-04-17 20:31:56.077718
746dedf1-5708-4350-93d4-040c8681af53,90df6178-67db-49b3-bffe-5546ad935deb,ce2b4bcf-082f-4186-8098-f9056fb630e0,BlueRigger Ultra Series 8K HDMI to ...,2,441,,2025-11-13 19:41:13.077718,2025-11-13 19:41:13.077718
0bca71b6-3ee2-46c9-8550-fb2d6b59ab1a,5189ed85-378a-4fcf-a575-906e9a73128d,7ebe1a7d-b12b-446a-b7d4-561aaa31da17,CREASED-EFFECT SHIRT,4,34,,2026-03-17 14:39:17.077718,2026-03-17 14:39:17.077718
5132ba3c-1420-42b7-bc4e-2bc412992e1f,5189ed85-378a-4fcf-a575-906e9a73128d,9b092832-a3c0-4f58-ad9e-db0ec5fb6fe3,Skechers Synthetic Slipon Womens Casual Wear ...,1,42,,2026-03-17 14:39:17.077718,2026-03-17 14:39:17.077718
ba30fd3c-fd6d-4309-9b8e-ec4477ba190e,82ced6d8-3d54-44fa-93ec-d4ffcafb43cc,ed9563da-921f-4917-b4e4-70fb75a6843f,DENIM PLATFORM SANDALS,2,67,,2025-11-03 14:32:06.077718,2025-11-03 14:32:06.077718
f697d18d-7a80-4b6d-990b-781f1895c7d9,82ced6d8-3d54-44fa-93ec-d4ffcafb43cc,2a828784-9b00-400b-898f-c79a4fb21f9d,KNIT TUNIC WITH FRINGING,4,59,,2025-11-03 14:32:06.077718,2025-11-03 14:32:06.077718
2b295c7c-2401-46c8-acf3-a1f558109bcf,c913b569-b2d5-47b2-8f37-ba450363ab1c,d8b0d810-e379-49c4-a8ac-c6097d04f6f1,KITTEN HEEL ANKLE BOOTS,5,39,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
c9475051-2a6f-4a79-b2ac-39190257a706,c913b569-b2d5-47b2-8f37-ba450363ab1c,7726b738-bb50-449b-bcac-5fb82a93592d,RANI SAAHIBA Women's Cotton Saree ...,2,24,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
7e3f6bfe-0a87-4977-afde-66ee7b649d45,c913b569-b2d5-47b2-8f37-ba450363ab1c,93f9553b-a435-4e15-86a6-df4142b27376,MILLENSIUM™ ELECTRIC TOOTHBRUSH FOR ADULTS AND ...,1,12,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
1da5b5df-f1f9-41c5-ac1d-648e6855b838,c913b569-b2d5-47b2-8f37-ba450363ab1c,33e4fe5e-ce9f-4b94-9916-88ab21020d96,TIE-DYE PRINT SWIMMING TRUNKS,2,31,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
020c218e-22f0-4203-84e1-786c2d934a8b,c913b569-b2d5-47b2-8f37-ba450363ab1c,2bf7d85d-60b8-4ab5-920a-8e0336fa8c7d,LG 8 Kg 5 Star Inverter ...,2,619,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
ed2fb956-acaf-48c4-a26e-ce23cb1b126a,6bdd2b46-c449-404b-aecf-46dcff13462b,3fe4f397-9f08-4185-a536-943ff116668d,Alan Jones Clothing Women's Slim Fit ...,4,15,,2026-03-04 07:09:48.077718,2026-03-04 07:09:48.077718
b3b08931-5587-415c-901d-40ac89cf7550,6bdd2b46-c449-404b-aecf-46dcff13462b,f9381abf-0069-40f9-b3de-478969c0eff0,Veer Sky Blue Diamond Simple Design ...,3,6,,2026-03-04 07:09:48.077718,2026-03-04 07:09:48.077718
67e7df32-41a0-43f5-bceb-8b92c6797d61,4c66efc8-2527-481f-be49-2c4bcd9e2ab5,62995a31-4cb4-4ea1-b10b-d62c368672c1,"Anadimall Automatic Telescopic Tape Measure,Perfect Body ...",3,8,,2026-01-03 01:40:51.077718,2026-01-03 01:40:51.077718
d003b058-b77d-43d8-a1a5-93d170e94eea,dce9d3b0-b61d-4b8a-9d64-25785ee4945c,78c34fa5-e8c0-4141-a533-e43031a790f6,Sacramento Kings Icon Edition,4,80,,2026-03-08 03:02:56.077718,2026-03-08 03:02:56.077718
37c4cd34-8b6d-4c31-9f77-705574178594,921abb81-f5d2-463f-bec3-9352152a86bf,22495a57-a6a8-4f31-98e1-cc9cb251201e,Groversons Paris Beauty Women Mastectomy Cancer ...,1,7,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
f050f6f7-206c-4dae-91ee-bc9eac07b6fd,921abb81-f5d2-463f-bec3-9352152a86bf,ebbf5f60-f4d5-443d-bb19-abce961ff4e3,Usha New marvela Pink Electric Sewing ...,5,125,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
5d2e8ae0-c19c-4d02-94e8-04db7f9d71b4,921abb81-f5d2-463f-bec3-9352152a86bf,64a3647a-cd98-41fa-871b-7d17b603e096,The Aroma Factory Organic Incense Sticks ...,2,4,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
5ac4ad94-9647-4f85-85d3-8c424c596d82,921abb81-f5d2-463f-bec3-9352152a86bf,b22f87d9-83f7-42bd-b424-7a8df4112d4d,LINEN BLEND BOMBER JACKET,5,59,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
4850db47-14f8-4bf6-b4fd-1b4d0da30346,921abb81-f5d2-463f-bec3-9352152a86bf,0faeb02e-77ac-4bfd-b094-30092c48ce43,Carbamide Forte Multivitamin for Men (120 ...,2,13,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
9e51fb2d-19df-40ff-bdc2-118816744f08,35638005-97c3-4e75-9675-f33278b5db83,7fc67f6f-799e-4007-b79f-bac9acf4568d,"BLISSBORN Cat Litter Tray, Dog Potty ...",4,7,,2026-01-18 02:19:16.077718,2026-01-18 02:19:16.077718
37986a19-6240-4441-bb60-42eeb5f79c17,35638005-97c3-4e75-9675-f33278b5db83,b42d4e18-6a6b-43c0-859c-cb32112455d6,WEON Mini Surround Board Updated Version ...,1,5,,2026-01-18 02:19:16.077718,2026-01-18 02:19:16.077718
eca97d92-f372-4678-9d9a-a1df56c150be,1c233f03-fc35-461a-8a01-a8f6994ddc94,a0131414-90c3-45a6-baa1-a34102b77198,TRAINERS,3,31,,2026-02-01 20:40:26.077718,2026-02-01 20:40:26.077718
7e96b54c-d6bf-4224-966b-85a153661868,1c233f03-fc35-461a-8a01-a8f6994ddc94,0feb12b4-07c8-4b8c-81a0-56831a323c22,EMBOSSED BOWLING BAG,5,67,,2026-02-01 20:40:26.077718,2026-02-01 20:40:26.077718
b00cd554-caf9-437c-b2fa-7430321d0f98,1c233f03-fc35-461a-8a01-a8f6994ddc94,1d2e90b7-2886-47a7-ab05-2dc8d5286baa,Safari Sonic Hard-Sided Polycarbonate Luggage Set ...,5,239,,2026-02-01 20:40:26.077718,2026-02-01 20:40:26.077718
891e424e-0b5f-4cee-ae00-f954626f5396,75e598f2-3637-480a-a352-ac041282f4d5,0f38f390-4bd6-41f7-9d89-4f85ea601dca,Yamaha MG12 12-Input 4 Bus Mixer ...,3,386,,2025-11-07 00:54:11.077718,2025-11-07 00:54:11.077718
09a9f76d-9524-443c-9d92-bb4c144008f8,75e598f2-3637-480a-a352-ac041282f4d5,88acef48-19b6-4a90-880d-b08ed8b056e7,GATHERED RAMIE SHIRT,5,39,,2025-11-07 00:54:11.077718,2025-11-07 00:54:11.077718
d9de7046-e4fc-48cd-bb74-0f296182ae50,eb68843e-ac03-415c-b81a-74e9108cd2f0,65b35b25-b44f-43ba-9bd0-142ade414b31,Markstor Exotic Chocolate Almond Dates [500 ...,1,14,,2026-02-11 13:04:39.077718,2026-02-11 13:04:39.077718
42b0c382-05eb-43b0-9dc7-e0fbafa84470,eb68843e-ac03-415c-b81a-74e9108cd2f0,29499967-b501-46ee-8029-b8ba147b832a,Microware Active HD 1080P HDMI Female ...,5,24,,2026-02-11 13:04:39.077718,2026-02-11 13:04:39.077718
afb01c84-aee6-4f3b-bbba-0353b4466176,eb68843e-ac03-415c-b81a-74e9108cd2f0,1926341e-2e12-4d9e-b5dc-79779c5d2f9c,IndiWeaves� Boys Snowfall Solid Regular Fit ...,2,15,,2026-02-11 13:04:39.077718,2026-02-11 13:04:39.077718
d99edd36-4412-4590-b536-fddde14694f4,eb68843e-ac03-415c-b81a-74e9108cd2f0,a1b6e534-3a4f-4420-938c-6b911b8f5287,UNO Minda HL-5599M Head Light Assembly ...,1,6,,2026-02-11 13:04:39.077718,2026-02-11 13:04:39.077718
bcd1f9c9-af08-4528-a7c6-ca7a9c1de034,b54f3dca-d631-4988-ae01-171a779d489a,89627db5-bc1e-45f0-9606-0d98d060bd60,ICONICS Womens Tan Heels Sandal ...,5,20,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
3f4a3030-ff5e-418c-84da-b6548d3f308a,b54f3dca-d631-4988-ae01-171a779d489a,f42a2f32-6ad7-4f31-8d08-1a5d7e07b7c6,HiLEDER 100% Pure Genuine Leather Designer ...,1,55,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
9c458cce-4ac1-4f34-9f05-4566c5e523a2,b54f3dca-d631-4988-ae01-171a779d489a,e4f585ef-6f46-4ec7-8ac0-7a97321d5eb7,Dabur Honey :100% Pure World's No.1 ...,3,4,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
df45222c-8bbc-4967-8550-fd4288f78e77,b54f3dca-d631-4988-ae01-171a779d489a,b24d29cb-d57c-452c-81c9-8b7eab4ac7e3,Safety Products SP Latex Medical Examination ...,4,8,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
564f6f46-ad69-4446-bbb7-15fab81e1a4b,b54f3dca-d631-4988-ae01-171a779d489a,fe9e8098-ad30-40c1-9b5b-1fcbe5fdff3d,LG 224 L 5 Star Direct-Cool ...,5,327,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
87d247df-039a-41a0-9a71-7a2896a2b5b9,48e0ae98-3c68-4ce3-99ad-3030578d09ff,c89fb436-c2ac-4471-a5c9-82be88f20d6b,FIRE FLY Men's Polyurethane Player Taekwondo ...,2,60,,2026-04-11 23:16:36.077718,2026-04-11 23:16:36.077718
d9958116-df6c-4f94-bd3d-10e73788f8a1,48e0ae98-3c68-4ce3-99ad-3030578d09ff,a84d2dc7-5118-4f4e-a6b3-b04a63775d83,Mee Mee Mild Baby Liquid Laundry ...,3,8,,2026-04-11 23:16:36.077718,2026-04-11 23:16:36.077718
4f6ce4d8-8f8e-408c-a844-686eaefee3f8,48e0ae98-3c68-4ce3-99ad-3030578d09ff,f76cf6a8-9db8-4347-9e49-70e9dd5c90d9,Really 6.5HP Portable Petrol Water Pump ...,4,232,,2026-04-11 23:16:36.077718,2026-04-11 23:16:36.077718
97abe52a-8243-407e-b066-a06a5267398b,48e0ae98-3c68-4ce3-99ad-3030578d09ff,f5751626-51a4-4539-8f74-be1df90d0fe2,Zexer Men Men Compression T-Shirt Gym ...,5,4,,2026-04-11 23:16:36.077718,2026-04-11 23:16:36.077718
8cf97596-c65f-4e57-b09c-b07554b749ec,00aaec08-8058-4a66-a5b2-6e1a3ccec784,1e7ed0d6-7f01-4fc7-854f-32d3a98a320a,"Cello Knit Style Sling Basket, Pink ...",5,7,,2025-12-03 14:38:03.077718,2025-12-03 14:38:03.077718
2373e08a-4622-406d-8500-a2eb2dc71b62,00aaec08-8058-4a66-a5b2-6e1a3ccec784,6a4dffa1-cf7a-4921-ace6-98b0a7efa5b3,Hurley Palmdale,1,40,,2025-12-03 14:38:03.077718,2025-12-03 14:38:03.077718
77210f49-2c4d-45ae-99f4-2d36fae56412,00aaec08-8058-4a66-a5b2-6e1a3ccec784,9b73e358-81cf-461b-98f4-4ba9a4e2e95f,Denill Women Soft Bottom Doctor Sole ...,4,18,,2025-12-03 14:38:03.077718,2025-12-03 14:38:03.077718
6ac2ae04-9473-4374-9c48-782912a80e96,00aaec08-8058-4a66-a5b2-6e1a3ccec784,bb256357-1daa-4c2e-9141-76d25b1adafd,Dettol Handwash No-Touch Automatic Soap Dispenser ...,5,12,,2025-12-03 14:38:03.077718,2025-12-03 14:38:03.077718
962c6d03-89ce-4a9f-b214-6f1cab2f2af3,aba28d79-d6bc-4dd2-8cdd-d64a361bf6c4,2202d858-c5eb-48b2-a562-928b332533f6,Combo of 2 Pair - KREATIVE ...,4,36,,2025-11-23 20:40:41.077718,2025-11-23 20:40:41.077718
9f039d6e-46a2-46f4-80d0-ab20cd51204a,aba28d79-d6bc-4dd2-8cdd-d64a361bf6c4,57cc7e8e-4d0b-4612-880c-c57d3b548b3b,"Baby Pushchair Cushion, 2 Same Sides ...",3,70,,2025-11-23 20:40:41.077718,2025-11-23 20:40:41.077718
76cd8e69-3660-4b7d-9e19-1d4453396c4d,aba28d79-d6bc-4dd2-8cdd-d64a361bf6c4,75677442-c409-4e39-ada1-13a91cd28cf3,Adidas Men's Hellion Z M Running ...,4,39,,2025-11-23 20:40:41.077718,2025-11-23 20:40:41.077718
22c38a34-1447-4dec-a0fc-f026d2003027,a4610ea0-fca2-432d-841e-34cad01aa61a,11b9d53d-760b-417e-9cd9-923e4f2a94e6,new balance Men's Freeze V2 Agility ...,1,290,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
23cb4b9e-d16a-4428-9304-59950b7c4bdb,a4610ea0-fca2-432d-841e-34cad01aa61a,bab181c8-4b58-4158-9ac9-b12a9ecc8bb1,"L'Oréal Paris Shampoo, For Damaged and ...",4,13,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
42d56148-39d5-4841-9ef4-aeb64572d2ab,a4610ea0-fca2-432d-841e-34cad01aa61a,8a697c15-7b63-4d9c-b2f2-00756234aa69,Cortina Corporate Office Chair Covers | ...,4,10,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
96284fe0-cdb8-4500-a8aa-f6fb5204232a,a4610ea0-fca2-432d-841e-34cad01aa61a,b4bd30eb-2096-4789-aa58-17b9ebbf2f84,Biotique Papaya Deep Cleanse Face Wash ...,1,3,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
a63f8e5c-63a2-461e-8506-e6fd140a2688,a4610ea0-fca2-432d-841e-34cad01aa61a,c7e2bdab-091f-40b5-ba97-b5cf58cabb4a,PRINTED QUILTED TOILETRY BAG,3,22,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
4ba09c47-80d7-4524-b058-3224446d3f68,63913e22-7c40-4242-b84b-abd4bb2fa652,c2c5fde7-e475-4406-a0e4-99dd6d454f76,Macroman M-Series Men's Solid Regular Fit ...,4,8,,2025-12-01 09:33:48.077718,2025-12-01 09:33:48.077718
61cd164f-ac15-4155-9bf5-c27d55fc9fcd,63913e22-7c40-4242-b84b-abd4bb2fa652,e51de29c-47f6-467d-b009-5ba172be4dd7,Fantasy Dough Clay 8in1 ...,3,3,,2025-12-01 09:33:48.077718,2025-12-01 09:33:48.077718
3a3a188e-9c8c-4d12-abea-0cab2e0ef6c7,8808f937-b4c3-40ef-8f2a-3a7abb10b646,45e12344-6c72-4fb0-aba6-eef350579053,TECHNICAL JACKET,5,59,,2026-03-12 11:59:32.077718,2026-03-12 11:59:32.077718
ced78158-8582-43d1-b355-813ecce9dfcb,ccf2e708-59df-42cc-837b-3eef3dfd9f01,43ae0013-1913-4a2f-b081-cfb56e731301,OCEAN STAR TECHNOLOGIES Wall Mounting Plate ...,2,7,,2026-02-17 13:32:07.077718,2026-02-17 13:32:07.077718
54b1c7e3-9d79-4e57-8253-659ecf064ad7,ccf2e708-59df-42cc-837b-3eef3dfd9f01,8e4581e8-b7b1-4ec7-95ae-ddbfc85f03f9,"HUDACRUSH BEAUTY Makeup Kit for Girls, ...",5,13,,2026-02-17 13:32:07.077718,2026-02-17 13:32:07.077718
cdd02daf-6682-44fb-bad3-c5b8d5ab9155,ccf2e708-59df-42cc-837b-3eef3dfd9f01,b3ad03ea-4e6e-45ca-b14d-421fa633ee3e,METALLIC LEATHER SANDALS,1,39,,2026-02-17 13:32:07.077718,2026-02-17 13:32:07.077718
c6845c6c-927d-4b57-be19-00c5109eddc2,ccf2e708-59df-42cc-837b-3eef3dfd9f01,effc79e6-cccd-474c-8b12-127a24c0c519,SAAVA Fashions Women's Solid Plain Hosiery ...,2,14,,2026-02-17 13:32:07.077718,2026-02-17 13:32:07.077718
bd10cd17-a0b3-4f0c-a963-138f04ef0358,76a2cf19-472f-4820-bfee-0d6636d72551,0cd36841-0023-486b-8e14-0ea5f371f221,"Santoor Aloe Fresh Soap, 125 g ...",1,3,,2026-03-09 15:26:30.077718,2026-03-09 15:26:30.077718
de303710-c074-43a8-84fd-4553d27d1e4f,d3529247-cf15-46d0-99bc-632b94a60f35,5b1645fa-0eec-4e6b-b896-4bb1b209f256,LG 185 L 3 Star Direct-Cool ...,5,246,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
69b0c2cb-c3b5-48b5-863b-140e8cd0a851,d3529247-cf15-46d0-99bc-632b94a60f35,16ae2be9-7798-482a-854b-14ea312c0c85,CREEPERS Water Resistant Dust Proof Bike ...,4,8,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
06d7b0fa-4d27-46b9-9492-392066ddccfe,d3529247-cf15-46d0-99bc-632b94a60f35,a691e2d1-d703-4751-bec5-747ef77bd769,SXV Plain Solid Sweatshirt Hoodie for ...,5,18,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
a61f1d36-483c-44a1-9f1d-77e31652f901,d3529247-cf15-46d0-99bc-632b94a60f35,fe7aa9b5-82b1-4cf5-abdf-b189bcbdccb4,"Sichuamaria Vegetable Steamer Basket, Premium Stainless ...",1,12,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
0e979b23-895a-4d34-98dd-82df0801ca72,d3529247-cf15-46d0-99bc-632b94a60f35,57addffa-0ab3-441a-80a9-159bb495f103,CROSSBODY BAG,5,34,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
fc4a79c5-c97a-4616-8c9c-8f51a8c34557,f811800e-5baa-4e00-9ed2-a858fe1be4be,bb6c375b-d737-427b-9640-2062ccec8cb0,Minimalist 2% Salicylic Acid Serum For ...,2,7,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
34cd549d-eb1a-4b2e-81b7-309c4cc4d7ac,f811800e-5baa-4e00-9ed2-a858fe1be4be,9ad4016c-da2e-4485-99dd-c9521411b83d,Wella Professionals Wella Professionals Invigo Nutri ...,2,26,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
53b5337b-3fb3-468d-aaee-0c3a5f6fc1f9,f811800e-5baa-4e00-9ed2-a858fe1be4be,1eafdbab-c94b-4214-95f4-23a1608ab0c9,Amazor Water Level Sensor/Pressure Switch/Water Level ...,2,12,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
1649a9e2-175a-45d8-b172-1d325b47e9b9,f811800e-5baa-4e00-9ed2-a858fe1be4be,a371edf0-3360-4899-abf2-c3ed29e80cc9,Crompton Solarium Qube 15-L 5 Star ...,3,149,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
0f646169-ae44-418a-893e-64be73d4127b,f811800e-5baa-4e00-9ed2-a858fe1be4be,a976bc99-49d2-4a2b-8f61-a3cb61c0f4ba,Omuda Hook Locking Silver Metal key ...,1,12,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
71b3527b-251b-4559-ad4b-bb41995f7cbc,f9707cef-870e-498a-b249-9248f6f2d072,b75355a0-2bfa-40f3-858d-48da9fe90967,Music Gallery Dholak Thick Padded Bag ...,5,12,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
d37ee824-0c09-4d20-add1-273f586e8c2b,f9707cef-870e-498a-b249-9248f6f2d072,d8d8654a-f823-4b3a-8c59-982d9d03328d,Lotus Professional Phytorx Daily Deep Cleansing ...,3,5,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
0943f7db-f376-426b-a47f-cf4dcb40347b,f9707cef-870e-498a-b249-9248f6f2d072,e68abc6a-2bef-4b8b-b8be-77b7821f4c76,NECK FLOWER WITH CORD,3,12,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
d6ea197e-f90a-4b74-bae7-351fdd6334f2,f9707cef-870e-498a-b249-9248f6f2d072,11922849-21cb-45de-9c38-8895fef59ebe,PACK OF HOOP EARRINGS,3,12,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
5bd3e135-a4ca-480f-aca6-ab6c855ff6a7,f9707cef-870e-498a-b249-9248f6f2d072,b17b9d89-b917-46d8-947e-a8bf19a9f3c2,Oof Wox Softy Material Genuine Leather ...,1,30,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
95efbef5-4928-4321-9948-cbd16cf36af9,2b9ca4b2-459c-4b00-8456-419c954210f4,68b44e68-6bb9-47ce-a489-cb65893c9b1a,JK Super Drive SD7800677 JKSD 10 ...,1,6,,2025-12-23 22:39:00.077718,2025-12-23 22:39:00.077718
f86eaca8-b253-4c99-85be-be07960f37c7,2b9ca4b2-459c-4b00-8456-419c954210f4,7b2ef5c4-2d05-4bee-913c-45df6a837650,WILD EDGE Black Men's Wallet in ...,4,24,,2025-12-23 22:39:00.077718,2025-12-23 22:39:00.077718
06d69882-a43a-46a0-a276-501734ce2175,2b9ca4b2-459c-4b00-8456-419c954210f4,e03d5dc0-5a4d-4b1a-ae75-68059104022b,Kamz Beauty 4pcs/Set Professional Eye Brushes ...,3,4,,2025-12-23 22:39:00.077718,2025-12-23 22:39:00.077718
b5ee9d86-c50e-45ed-8167-f3e40eb581f4,2b9ca4b2-459c-4b00-8456-419c954210f4,6ec3d236-91ca-4759-9e30-43d0fede5741,Avsar 18k (750) Yellow Gold and ...,2,277,,2025-12-23 22:39:00.077718,2025-12-23 22:39:00.077718
f4e21534-02db-4f33-84c5-ca096f8ffa87,b23a18e4-68d2-4e71-b1bb-49188f620bbe,9fde289a-d0f7-4ac0-a266-19d205fe233a,LONG WAISTCOAT WITH BELT,5,59,,2026-03-10 10:28:13.077718,2026-03-10 10:28:13.077718
01e57868-b31f-4866-9531-0763e529dba6,b23a18e4-68d2-4e71-b1bb-49188f620bbe,66c8c6aa-832e-40ce-bbf1-263c4b4867be,Leons Fab Girls Bandhani Printed Sleevless ...,5,24,,2026-03-10 10:28:13.077718,2026-03-10 10:28:13.077718
44acba93-31ce-4d9c-ac9b-7d6960ee2069,b23a18e4-68d2-4e71-b1bb-49188f620bbe,0457e9d9-662e-40fd-8456-4c4b2687aff4,TIE-DYE PRINT SWEATSHIRT,5,39,,2026-03-10 10:28:13.077718,2026-03-10 10:28:13.077718
1dfa0582-7991-499e-b334-39aac35402ec,b23a18e4-68d2-4e71-b1bb-49188f620bbe,8647f570-9687-4b1e-9c32-c614b93a556e,RECAN Men's Suede Leather Comfortable Slip-On ...,2,60,,2026-03-10 10:28:13.077718,2026-03-10 10:28:13.077718
742f3f9a-4b28-442f-9c73-c4f38e1b1988,2ef4686a-ce41-463a-a0f6-8d6c18502b15,3dba5283-f0d4-4163-bc6e-887471ac1006,"Cetaphil Oily Skin Cleanser , Daily ...",5,6,,2026-01-10 05:35:45.077718,2026-01-10 05:35:45.077718
b2055de8-ee76-46e1-8fce-a8d54a765bae,2ef4686a-ce41-463a-a0f6-8d6c18502b15,476ea5ce-725d-40dc-a3c6-3c663272c998,RADHE SHYAM ENTERPRISE Hair Styler for ...,2,12,,2026-01-10 05:35:45.077718,2026-01-10 05:35:45.077718
9d32935b-9ec0-46bd-899a-06fc86386f1e,cbccf8bb-e65f-4ce8-86d7-7984174a5591,c10974ae-8bf7-43ef-a0d6-919c6cd466bc,Treo by Milton Hi Borosilicate Clip ...,3,8,,2025-12-15 23:09:52.077718,2025-12-15 23:09:52.077718
2d878afc-5e6d-4715-b5e3-c75d60385c3c,68147be1-0c35-43ca-ac1d-c7524e8bb6ae,55514c09-baaa-4476-b5ce-eb5ca3e69be7,Diana Korr Women's Handbag (Tan) (DK10HNUD00) ...,5,48,,2025-10-30 23:08:23.077718,2025-10-30 23:08:23.077718
ccf8cb10-c5ba-4a0f-a547-1a689c58045e,68147be1-0c35-43ca-ac1d-c7524e8bb6ae,903c57ec-c577-4008-ba1d-cf6ccd91de51,JIM HALO Small Polarized Round Sunglasses ...,4,19,,2025-10-30 23:08:23.077718,2025-10-30 23:08:23.077718
7dad0a64-16bd-40d4-8a24-dc999446d7e0,68147be1-0c35-43ca-ac1d-c7524e8bb6ae,8da83a4f-0eb8-45c4-84c1-7c931ceff8c6,ORO-MAC Waterproof Long-lasting Pen Eye Liner ...,3,6,,2025-10-30 23:08:23.077718,2025-10-30 23:08:23.077718
9305aed5-296a-4f3d-8374-6e3a49bafe9e,d3b45078-6753-44a2-a83e-4a33e4017fa3,bb66f020-78e9-4dc5-9d99-31e1de313c49,TSAR BOMBA Watches Men Watch Strap ...,3,714,,2026-04-07 07:20:06.077718,2026-04-07 07:20:06.077718
a95d97ab-d3fd-4d69-839a-93d827aa3bac,d3b45078-6753-44a2-a83e-4a33e4017fa3,fc7fbe30-0253-495c-ac67-b4788af96304,PRINTED SATIN DRESS WITH CUT-OUT DETAIL,1,48,,2026-04-07 07:20:06.077718,2026-04-07 07:20:06.077718
8afdfbc7-7f94-4ae6-b178-ef4210b827d0,01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,3dac9425-70dc-476a-ae15-45d4df7db822,CRISS-CROSS FLAT FABRIC SLIDER SANDALS,4,39,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
f433e996-e512-4d63-9f83-f3a055849b75,01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,61cf4db8-629b-4605-9588-507d06a976ce,REVERSIBLE LEATHER BELT,2,36,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
4f9cdd63-766b-4ded-bed8-9b72394706c1,01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,25a90a12-20f2-437d-91cd-4359b2dc3a7e,XYXX Men's Underwear Hues IntelliSoft Antimicrobial ...,1,10,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
46a084b1-e84a-4a9e-9d85-b2aaecfde097,01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,b864df66-614c-41fe-938e-1c104aabf301,Crazy Punch Vela Solliye Kolrangaya Men's ...,4,6,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
01abe046-e6a9-4622-b2d8-ef3011f1d3b1,01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,3228625c-9395-4264-93de-726f5cd7e43a,SHORT FITTED STRETCH KNIT DRESS,4,24,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
ef1b69af-40ec-464e-865f-b2a77223de03,e328bf37-cc76-400d-aa07-f7b44440a539,3f7cd8af-dfd9-48c6-999d-42f3018bfdcf,T.O.G. 120pcs V- shape Adhensive Double-sided ...,3,15,,2026-03-20 16:06:45.077718,2026-03-20 16:06:45.077718
